,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI_14,BB_Upper,BB_Lower,Volume_MA_20,Target
2022-11-28,1235.987548828125,1242.1502306285356,1142.154626734269,1190.9541361505962,31527484,1181.88232421875,1139.8410278320312,1177.4123590328156,64.00722482442549,1218.2637372524803,1145.5009111850197,10072347.95,0
2022-11-29,1238.110107421875,1246.9889910362924,1229.8018737736188,1234.34401084029,11058913,1185.5936401367187,1141.2059521484375,1183.1930969746309,64.92823047708858,1228.7561806389424,1142.431099634495,10004296.45,0
2022-11-30,1246.85205078125,1253.288707028199,1231.7192011093234,1238.247142030381,26164986,1190.1928405761719,1143.3254663085938,1189.2558544800231,72.68952177825582,1238.826272627295,1141.5594085250486,10614387.45,0
2022-12-01,1243.17724609375,1257.6481612150444,1239.8448724818554,1251.6224067137043,9485801,1194.2476745605468,1145.3418139648438,1194.3912251099018,65.3111413797362,1246.407276963208,1142.0880721578856,10639582.7,0
2022-12-02,1242.6522216796875,1254.4526976676975,1232.8147284105949,1246.235748845341,11589592,1198.0594177246094,1147.3440087890624,1198.9875104975006,67.94913693493889,1252.7371348225818,1143.381700626637,10884389.85,0
2022-12-05,1224.5294189453125,1240.1872774344642,1222.4980932976318,1238.0189040182454,14828536,1200.1068115234375,1148.9207470703125,1201.420073206816,61.922847174140294,1255.5629416070612,1144.6506814398138,10997025.9,0
2022-12-06,1228.067138671875,1231.1713003979205,1214.737403586102,1216.6091015367565,8594245,1202.0149658203125,1150.7841650390626,1203.9578889653928,65.88726981279368,1258.6075611686201,1145.4223704720048,10837250.75,0
2022-12-07,1209.9443359375,1230.258436618436,1206.132596960368,1225.693478313524,8462111,1203.0763244628906,1152.7105810546875,1204.52802677226,57.54511287630664,1259.414481092024,1146.7381678337572,10697646.05,0
2022-12-08,1209.37353515625,1216.5634100007333,1205.1966579940977,1214.2809311328976,7757008,1204.8281188964843,1155.1930078125,1204.9895037612116,57.570353050103385,1259.5596359681024,1150.0966018248662,10787184.35,0
2022-12-09,1191.04541015625,1214.2811038799705,1187.7357368415526,1207.8900896926802,12655763,1204.309991455078,1157.1363159179687,1203.6614948464533,58.70740553745015,1259.3730299894837,1149.2469529206724,10804465.9,0
2022-12-12,1192.8712158203125,1197.3905313761602,1180.0436672450348,1180.2719996623723,9479842,1204.1741821289063,1159.6986303710937,1202.633849224916,57.413960136059586,1259.3411051969968,1149.0072590608158,10826302.4,0
2022-12-13,1198.3037109375,1201.9555809304147,1189.9497141999725,1192.8713067918438,8333348,1204.5781799316405,1162.434873046875,1202.221455102305,60.35989683685759,1259.4324047000327,1149.7239551632483,10888648.15,0
2022-12-14,1193.9669189453125,1204.6717371538757,1191.9126515922892,1204.0782660411908,7268947,1205.1065734863282,1164.6055151367189,1201.4353088016392,55.77041610956756,1259.3014316810684,1150.911715291588,10766287.45,0
2022-12-15,1177.008056640625,1193.7386297598832,1173.6528618480468,1188.0324923462415,8688551,1204.634100341797,1166.5122998046875,1199.1089038339235,43.75094195031611,1259.6717284809372,1149.5964722026567,10867642.45,0
2022-12-16,1171.187744140625,1195.4734533972091,1167.78690686101,1173.6529134607251,15837349,1203.9025634765626,1167.903701171875,1196.4497457678951,20.0336221359653,1260.363720563518,1147.4414063896072,11394350.05,0
2022-12-19,1186.5716552734375,1188.7172073020977,1171.689838827475,1178.2177795852808,7729933,1205.0072875976562,1169.5215258789062,1195.5089752446136,28.770177490514026,1259.032498824748,1150.9820763705643,11461333.3,0
2022-12-20,1196.843017578125,1198.7602374146063,1171.3704856304953,1179.541792973625,7467588,1206.3026062011718,1171.2511938476562,1195.6360268954243,29.656507351334604,1258.0839806731244,1154.5212317292192,11504138.3,0
2022-12-21,1179.8155517578125,1201.9555872542346,1175.9809916475376,1196.477661489117,8527550,1206.9291564941407,1172.8827124023437,1194.1293149775563,26.750439183105986,1256.9975933284052,1156.8607196598762,11609845.4,0
2022-12-22,1176.7569580078125,1189.013856887232,1171.7126347696108,1185.9781586267084,7451122,1206.8994750976562,1174.8903833007812,1192.4748047899616,26.262145656410723,1257.0423905315392,1156.7565596637733,11512929.55,0
2022-12-23,1142.245849609375,1182.554553491853,1137.703712598857,1170.137785137051,10257115,1204.2654846191406,1176.0494262695313,1187.6910947727629,23.488753505311553,1262.0143834526955,1146.5165857855857,11658289.2,1
2022-12-26,1152.22021484375,1160.414342154975,1137.7721216907048,1147.9748739735228,5990242,1200.0771179199219,1177.3390283203125,1184.3129157319047,26.535822128769027,1260.2392063311302,1139.9150295087136,10381427.1,1
2022-12-27,1161.64697265625,1163.518549950611,1148.2031310835505,1154.9364624540497,5763271,1196.2539611816405,1178.92763671875,1182.1542544866043,34.20898867794402,1255.9559446012413,1136.5519777620398,10116645.0,1
2022-12-28,1161.5328369140625,1163.9750640999512,1151.0562304776126,1158.5884232916014,7459393,1191.9880004882812,1180.1665673828124,1180.1903099558858,34.31144843819428,1248.5788195347097,1135.3971814418526,9181365.35,0
2022-12-29,1161.0078125,1163.5641454874342,1152.882148696241,1153.566904464591,6930648,1187.8795288085937,1181.0069775390625,1178.3634054362778,38.84745357109188,1240.6228320860182,1135.1362255311692,9053607.7,0
2022-12-30,1162.7880859375,1176.3916749175478,1160.0035413220228,1161.829476176333,7289476,1183.8863220214844,1181.4936010742188,1176.8800416744896,38.826770304102496,1230.9572311402715,1136.8154129026973,8838601.9,0
2023-01-02,1175.8896484375,1177.3048023328713,1163.244668797144,1164.066351583663,5316175,1181.4543334960938,1182.181083984375,1176.785718509062,42.12383883930257,1224.5410976186479,1138.3675693735397,8362983.85,1
2023-01-03,1167.2845458984375,1174.5657054277967,1163.0620263922654,1170.9365362462836,7658932,1178.4152038574218,1182.9612353515624,1175.8808449270978,40.89704400263199,1215.8642063657292,1140.9662013491145,8316218.2,1
2023-01-04,1149.7095947265625,1169.1107276232435,1147.6325061253483,1167.26185070999,9264891,1175.403466796875,1183.3145654296875,1173.3883449079992,40.725844912773695,1211.8511123652866,1138.9558212284633,8356357.2,1
2023-01-05,1147.6553955078125,1157.858149023016,1143.0676158255733,1151.969321148222,13637099,1172.317559814453,1183.9764892578125,1170.9375878222672,41.79536178344491,1207.0665245044356,1137.5685951244704,8650361.75,0
2023-01-06,1158.086181640625,1163.1305046928026,1149.595379440652,1153.407118001336,6349597,1170.6695983886718,1184.7593798828125,1169.7136443763966,39.713144347393694,1204.799579983672,1136.5396167936717,8335053.45,0
2023-01-09,1185.4302978515625,1187.8041821914996,1161.0306065888913,1161.9207528429104,10722753,1170.2975524902345,1185.404404296875,1171.2104685168886,46.33098629687565,1203.5597085633342,1137.0353964171347,8397199.0,0
2023-01-10,1167.90087890625,1189.6301316742909,1162.2403842296717,1189.6301316742909,8047142,1168.777410888672,1185.48474609375,1170.8952695063517,46.18193852140625,1199.3179616713428,1138.2368601060011,8382888.7,0
2023-01-11,1153.1790771484375,1167.7184566325625,1150.873655990327,1165.2077656913489,11509553,1166.738018798828,1185.450966796875,1169.2080130913123,42.969952232799955,1195.5972386060275,1137.8787989916286,8594919.0,0
2023-01-12,1128.2769775390625,1156.077627831873,1125.2641003718309,1152.5855061360771,17688773,1164.30146484375,1184.7748950195312,1165.3098192291932,45.581836391308606,1197.4235716653263,1131.1793580221736,9044930.1,1
2023-01-13,1126.451171875,1128.8705782042637,1111.386784310048,1122.2513519945564,20618583,1162.0646362304688,1183.9755712890626,1161.608995671651,41.40665453041499,1199.0461596450107,1125.0831128159268,9283991.8,0
2023-01-16,1115.723388671875,1131.951774613395,1107.917221092014,1128.7791493112115,13623855,1158.5222229003907,1182.618408203125,1157.2389378621485,34.817351045334135,1199.0248556950721,1118.0195901057093,9578687.9,0
2023-01-17,1131.56396484375,1133.4811846812154,1118.690771838856,1122.0687880986452,10751000,1155.2582702636719,1181.4516064453126,1154.7937023365869,41.02532233241821,1193.1983813449938,1117.31815918235,9742858.5,0
2023-01-18,1129.692138671875,1137.178689301756,1123.1414974309205,1129.144430635729,13448286,1152.752099609375,1180.2711059570313,1152.403077225662,40.697041916219774,1190.4834109688923,1115.0207882498576,9988895.3,0
2023-01-19,1128.4825439453125,1132.6366004638107,1121.4524163802744,1128.8705038207283,11940054,1150.33837890625,1179.35400390625,1150.124931198962,39.77416868795588,1187.779148896829,1112.897608915671,10213341.9,0
2023-01-20,1115.0615234375,1129.8291140692525,1112.596474928504,1129.8291140692525,14930286,1148.9791625976563,1177.6270751953125,1146.7855590312038,31.902755785406107,1189.503675244323,1108.4546499509897,10447000.45,0
2023-01-23,1109.4237060546875,1125.811961602633,1107.004299933337,1117.960272105855,10954118,1146.839337158203,1175.9038012695312,1143.2272873191546,32.47616146320111,1190.9997487203848,1102.6789255960214,10695194.25,0
2023-01-24,1102.873046875,1115.51790607312,1089.8171651533376,1113.851719292168,16488755,1143.9006408691407,1174.156787109375,1139.3840263244733,34.79999144297575,1191.5931298596197,1096.2081518786617,11231468.45,0
2023-01-25,1087.6259765625,1102.302402806859,1086.461976225218,1101.2753294802071,12385018,1140.2052978515626,1172.2413256835937,1134.4546882519046,32.055098646399024,1193.2932218607314,1087.1173738423938,11477749.7,0
2023-01-27,1066.992431640625,1089.817223588686,1055.260418546103,1088.4706538388857,25830975,1135.5045288085937,1169.8520239257812,1128.0297114317827,24.334458218517543,1196.8448066902276,1074.1642509269598,12422766.05,0
2023-01-30,1077.218017578125,1082.764407064242,1050.3987961919847,1064.4132886312711,21772103,1131.226025390625,1167.6800146484375,1123.1905024933392,16.25633877231274,1196.3725066579536,1066.0795441232963,13146897.4,0
2023-01-31,1074.5244140625,1089.9540573273837,1068.6584086670991,1087.3747826880974,22691594,1126.157763671875,1165.8809594726563,1118.5556369284973,17.913805947611085,1192.4359526201195,1059.8795747236306,14015668.35,0
2023-02-01,1068.1563720703125,1086.439023705242,1052.2245419941687,1086.439023705242,19347800,1121.2013549804688,1163.8253540039063,1113.7557069420036,19.004889753589886,1189.3300590907786,1053.072650870159,14600111.75,1
2023-02-02,1062.2447509765625,1071.85391093282,1054.963591472129,1058.1590377354637,13662663,1116.8281127929688,1161.7245581054688,1108.8499016119615,22.05920636691584,1188.393876462265,1045.2623491236725,14820000.35,1
2023-02-03,1063.1806640625,1072.3105805967243,1046.7467660021257,1072.3105805967243,24699575,1112.6043762207032,1159.4411596679688,1104.5004504167748,23.0246462526829,1186.4446111500854,1038.764141291321,15373124.15,1
2023-02-06,1055.169189453125,1059.528757546533,1052.5900349184292,1056.7897340697052,14837879,1107.4585266113281,1156.6460302734374,1099.8022350869035,23.570586768563885,1182.2908543978365,1032.6261988248198,15797538.25,1
2023-02-07,1052.6356201171875,1062.4502927137798,1046.7467924098464,1055.4202857843334,15135435,1100.8187927246095,1152.9789916992188,1095.3101765183592,11.02355654523293,1169.8628667241364,1031.7747187250825,16018172.35,1
2023-02-08,1073.6573486328125,1077.28651848918,1053.1378561171298,1055.876758827137,21160332,1096.1066162109375,1149.6899365234376,1093.2480024340214,26.729979002906745,1158.4085893864128,1033.8046430354623,16673831.85,1
2023-02-09,1075.52880859375,1082.284961068636,1065.463103759131,1074.341987106508,13172763,1092.224102783203,1146.2634716796874,1091.5604601635193,28.129698139347752,1148.9821256354107,1035.4660799309954,16756992.35,1
2023-02-10,1066.6728515625,1075.0039060071294,1059.6655455942528,1075.0039060071294,10790445,1089.143896484375,1142.7333837890626,1089.1902117253271,29.23198149110601,1144.3283732201403,1033.95941974861,16412075.95,1
2023-02-13,1060.6014404296875,1072.7670546240695,1056.127767130611,1068.293381324993,10352493,1085.8514099121094,1139.0923681640625,1086.4674716019329,29.123586497185517,1139.5000335543202,1032.2027862698985,15898771.45,1
2023-02-14,1085.5947265625,1087.329376978281,1060.738487756277,1063.6144381671827,14321920,1084.3449768066407,1136.3136743164061,1086.3843530267488,43.618314388098675,1136.121163867439,1032.5687897458424,15933674.7,1
2023-02-15,1110.1768798828125,1112.5735854842064,1083.2664969637603,1084.6358877756606,33503591,1083.2756225585938,1133.955869140625,1088.6503079654217,57.79179204004525,1131.7219213390981,1034.8293237780895,17071304.25,0
2023-02-16,1109.3094482421875,1124.7162706791198,1107.0269694456315,1118.1655094417106,17264487,1082.2564880371094,1131.9431713867189,1090.6178451346375,66.9344966220012,1127.3317532100193,1037.1812228641995,17262114.3,0
2023-02-17,1113.94287109375,1117.2753650050747,1100.430567617511,1104.7216712307095,11809520,1081.5295043945312,1130.0345581054687,1092.8392761783625,65.3852211871653,1123.8504866025417,1039.2085221865207,17255587.6,0
2023-02-20,1102.16552734375,1118.3026298698114,1100.2025445254703,1116.13425652598,8836937,1080.8847045898438,1128.2569604492187,1093.727490575066,60.76075571835633,1121.4094081610606,1040.360001018627,16950920.15,0
2023-02-21,1111.1585693359375,1116.9559918914763,1101.2296696771075,1106.5479683974272,13311592,1080.9714477539062,1126.6227075195313,1095.3875933141967,66.40556163041312,1121.759931402875,1040.1829641049374,17068793.85,0
2023-02-22,1085.959716796875,1109.2866925279875,1084.2022454513722,1107.4379365148654,11024335,1080.12578125,1124.3758276367187,1094.489700312547,57.886741531434026,1119.68513476391,1040.5664277360902,16795572.85,0
2023-02-23,1080.7557373046875,1093.1953270218976,1077.9483712962124,1085.5490279902117,9851910,1079.7822692871093,1122.1116040039062,1093.181703835608,55.68349140656888,1119.1864115890369,1040.3781269851818,16668917.45,0
2023-02-24,1088.1510009765625,1093.8344379808216,1080.9840672539892,1082.810002251087,9434053,1080.8401977539063,1120.334462890625,1092.7025892776037,60.70845675866131,1119.9334250994102,1041.7469704084024,15849071.35,1
2023-02-27,1080.91552734375,1090.8672478016565,1073.543202799622,1087.3750050988056,11199715,1081.0250732421875,1118.5290185546876,1091.58001195057,58.90981841844752,1120.0811299104726,1041.9690165739025,15320451.95,1
2023-02-28,1060.2362060546875,1080.5274845520237,1056.1734344203933,1075.5516247048563,21994038,1080.3106628417968,1116.0023095703125,1088.5948875795336,45.762415283764696,1120.3770412039407,1040.2442844796528,15285574.15,1
2023-03-01,1069.982421875,1070.712820002187,1060.5557097259696,1070.0280642112666,11551145,1080.4019653320313,1113.46509765625,1086.8222717981494,48.33174472859827,1120.359900479525,1040.4440301845375,14895741.4,1
2023-03-02,1061.8338623046875,1073.5202315216086,1059.8024162422653,1066.8325430044115,9333535,1080.3814208984375,1111.1054638671876,1084.4424232749625,48.53829719606457,1120.3790664511246,1040.3837753457503,14679285.0,0
2023-03-03,1088.9271240234375,1092.6019362119685,1068.9098180563456,1072.3791189632543,14643807,1081.6687438964843,1109.3488671875,1084.8695376319602,57.592079036878744,1120.9869446704872,1042.3505431224814,14176496.6,0
2023-03-06,1099.5633544921875,1106.8216933590495,1095.5918675399987,1095.5918675399987,10171916,1083.8884521484374,1108.4952172851563,1086.2689487615055,54.056154007025455,1121.8983482025112,1045.8785560943636,13943198.45,0
2023-03-08,1103.5120849609375,1104.265304210858,1088.7443751303776,1099.5632986303583,15782657,1086.432275390625,1107.5210546875,1087.9111522090705,47.80122684760092,1122.389851743975,1050.4746990372748,13975559.55,0
2023-03-09,1076.9896240234375,1103.3066574341256,1075.095225544964,1102.8958764013148,16235128,1086.5988891601562,1105.8279077148438,1086.8710066675817,40.88103645188266,1122.3374408639252,1050.8603374563872,13729299.35,0
2023-03-10,1060.3046875,1070.0280749321848,1056.8124450060086,1068.8868957671646,13334091,1085.8376831054688,1103.8033447265625,1084.3408810325739,35.82977307204111,1123.1814884368644,1048.4938777740733,13737365.75,0
2023-03-13,1042.8665771484375,1070.0281154160118,1038.5298305140532,1063.1806779260546,12771592,1084.6473693847656,1101.4405200195313,1080.3909473293227,34.78924688490444,1125.8785463418483,1043.416192427683,13836423.1,0
2023-03-14,1038.9635009765625,1052.2018311560978,1035.8136967949142,1040.812257084253,16027522,1083.5654724121093,1098.9640283203125,1076.4454762481075,30.98473176415514,1128.4288824011237,1038.702062423095,14120174.55,0
2023-03-15,1021.205810546875,1049.1662111592916,1016.800600298463,1042.6840329673732,21728555,1080.3460266113282,1095.8703515625,1071.1845557051329,32.24882643561693,1133.1370930814637,1027.5549601411926,14490506.3,1
2023-03-16,1016.1157836914062,1028.943333036388,1005.2968594074098,1023.921951504309,18363159,1075.6429718017578,1092.8469763183593,1065.9399107514446,32.268986912620775,1133.7373217912254,1017.5486218122901,13733484.7,1
2023-03-17,1014.8377075195312,1028.007574780085,1010.0901194945558,1024.7208434439497,34014213,1070.919384765625,1090.1495385742187,1061.0730342531672,29.191533208765314,1132.7317190262995,1009.1070505049503,14570971.0,0
2023-03-20,1004.8632202148438,1013.422547157944,995.1626537042278,1011.140068022912,19524589,1065.4654022216796,1087.2936950683593,1055.7197186304697,28.74460487247694,1130.4611270278372,1000.469677415522,14956724.45,1
2023-03-21,1036.1102294921875,1038.0732119172071,1012.0528577510236,1012.943003930346,21400360,1062.1626373291015,1084.8541760253906,1053.8521482363476,43.63326115290675,1126.009117705094,998.316156953109,15584895.6,0
2023-03-22,1039.26025390625,1046.0392280531037,1036.2473765076484,1043.0948141638405,10920094,1058.5677215576172,1081.9307751464844,1052.4624440144335,41.60012095377256,1118.7922513441756,998.3431917710589,15465320.7,0
2023-03-23,1026.1131591796875,1036.2016854580306,1023.9447859117854,1035.3343603002547,16249370,1055.5753936767578,1079.0950207519531,1049.9529883158862,40.49330069829198,1116.0160877688427,995.1346995846731,15726572.45,1
2023-03-24,1005.7989501953124,1027.117362031003,1003.3795441878092,1024.9489888672188,12375945,1051.827554321289,1076.1474182128907,1045.7478418282124,27.04810290750227,1114.931206329769,988.723902312809,15852774.2,1
2023-03-27,1021.4338989257812,1028.9432703448797,1004.3838307288752,1012.28122236079,14054323,1048.49169921875,1074.010556640625,1043.432228218457,29.007715208666195,1110.5556046302647,986.4277938072353,16083787.7,1
2023-03-28,1026.2044677734375,1030.0846702786253,1021.1829653124684,1024.8349561252708,12576424,1045.7561462402343,1072.0056225585938,1041.7914891284552,29.319861885110228,1106.6138936416296,984.898398838839,16152623.15,1
2023-03-29,1020.1329956054688,1024.743595933455,1009.3596536883372,1022.0958575091914,18804065,1043.7509857177733,1070.0938146972655,1039.7287754595993,32.922012137238596,1105.2393176549406,982.2626537806062,15993124.5,1
2023-03-31,1064.116455078125,1069.7770709600843,1029.2629756900762,1029.3999027039445,28171201,1043.4576873779297,1068.744864501953,1042.0514116137447,50.98362989861928,1104.4733276542188,982.4420471016407,16824127.3,1
2023-04-03,1064.299072265625,1072.3106311531849,1056.7896998650788,1070.4846960590223,10293043,1043.5809478759766,1067.437003173828,1044.1702364377334,56.071364598627724,1104.7626278965029,982.3992678554503,16872102.7,1
2023-04-05,1061.74267578125,1071.8540232011114,1053.8453439607506,1071.8540232011114,16262928,1042.2217254638672,1066.1022058105468,1045.8438020894969,56.50246185260941,1100.2903116196662,984.1531393080681,16953058.75,1
2023-04-06,1068.8638916015625,1074.592970502133,1058.2275373074351,1058.2275373074351,18435046,1040.686752319336,1065.1782531738281,1048.0361915668366,64.48383652591222,1093.7833535822228,987.590151056449,17366215.25,1
2023-04-10,1061.2861328125,1072.9496819536614,1059.779694186431,1072.7671126043012,12961408,1038.575454711914,1064.2155017089844,1049.2980907330902,63.52330042126519,1083.9501371155927,993.2007723082354,17225152.8,1
2023-04-11,1066.535888671875,1068.6586196822263,1060.9210357303307,1065.4631729553812,10542367,1038.052767944336,1063.488758544922,1050.9397857748793,65.11810542976909,1081.7750180900234,994.3305177986485,16940514.75,1
2023-04-12,1071.23779296875,1080.8925957399235,1063.6599579243734,1066.535787256919,18179087,1038.5994232177734,1063.1609948730468,1052.8729293171527,70.02751782986678,1083.743376177073,993.4554702584736,17182764.55,0
2023-04-13,1075.27783203125,1079.9797173840186,1069.1151503508545,1074.1365320735108,12378208,1040.219985961914,1063.3267028808593,1055.0067295756382,64.13977916524178,1088.244017051679,992.195954872149,17163095.35,0
2023-04-17,1080.73291015625,1106.9814803229494,1072.333391852291,1106.9814803229494,17929479,1042.3084564208984,1063.397000732422,1057.456842011887,64.72682396940752,1093.6226485997988,990.9942642419979,17258193.2,0
2023-04-18,1068.3619384765625,1085.0925121063174,1061.8111761257844,1085.0925121063174,10405576,1044.6662628173829,1063.2737512207032,1058.4954226275702,65.08557450818519,1096.230677840876,993.1018477938896,16692044.25,1
2023-04-19,1073.6800537109375,1076.3733137885806,1064.64142217666,1067.768405195298,12273475,1047.5444763183593,1063.3842248535157,1059.9415779688431,77.14499243859841,1098.8243281203133,996.2646245164053,16387560.05,1
2023-04-20,1070.9637451171875,1076.875393044396,1064.5956738732273,1074.638556551585,7007330,1050.350778198242,1063.558604736328,1060.9913081734474,72.08872760292732,1100.2178288639032,1000.4837275325812,15037215.9,1
2023-04-21,1072.310546875,1077.7884724738817,1066.558646510675,1073.0637661728558,7647317,1053.72314453125,1063.741202392578,1062.0693309069286,71.20952960678524,1099.6007607688202,1007.8455282936798,14443352.3,1
2023-04-24,1076.4190673828125,1086.8727319946267,1071.8539885727766,1084.1794719407253,12936186,1055.7385864257812,1064.1661999511718,1063.4359724760604,76.36870105858988,1101.8990376176025,1009.5781352339601,14020143.6,1
2023-04-25,1084.6588134765625,1086.7359021827194,1072.995384428631,1080.071033835217,9236126,1058.0085144042969,1064.8066638183593,1065.4571954284893,64.4694597350695,1105.2102808455863,1010.8067479630073,13935945.2,1
2023-04-26,1078.290771484375,1089.2467445727557,1074.6159592843226,1086.005534613959,8617834,1060.6173950195312,1064.8993322753906,1066.679440767145,59.065427361108036,1106.134224048764,1015.1005659902984,13554368.4,1
2023-04-27,1085.1153564453125,1088.2879820525134,1079.158065119624,1084.1795677314856,9167125,1064.5832153320312,1065.091063232422,1068.4352422603038,64.34983594320293,1103.3035263334327,1025.8629043306296,13393927.4,1
2023-04-28,1104.9500732421875,1106.5022750107378,1087.2608896802224,1087.374995527852,15565210,1068.7590240478517,1065.8566076660156,1071.9128452109594,69.16371924656681,1105.8658937247988,1031.6521543709046,13469471.75,1
2023-05-02,1114.3311767578125,1116.4995501680314,1108.4195276994035,1112.117161007185,12981805,1073.1653594970703,1066.9312023925781,1075.9526863106596,77.64038525880044,1109.9234132308138,1036.4073057633268,13489740.8,1
2023-05-03,1104.7674560546875,1116.1342091904096,1101.549188303151,1116.1342091904096,7061872,1077.3970825195313,1067.3146569824219,1078.6969500958053,69.06437596861004,1107.2954902751273,1047.4986747639352,12902631.15,1
2023-05-04,1117.503662109375,1119.717677582049,1102.2567073883076,1105.2467632974383,8635233,1080.0664428710938,1067.461192626953,1082.392827430431,71.35927035501665,1114.2047010896918,1045.928184652496,11925832.75,1
2023-05-05,1114.650634765625,1123.5979821409155,1112.0258380416835,1114.3083172243437,8746585,1082.5840209960938,1067.5680163574218,1085.4649995575924,68.37841965032558,1119.1654098889696,1046.002632103218,11848509.85,1
2023-05-08,1128.4139404296875,1133.7777597410543,1115.7461404298203,1118.4165791288924,9153782,1085.9175842285156,1067.8574377441407,1089.5553748787443,70.65452011129877,1126.4410213242847,1045.3941471327464,11493052.55,1
2023-05-09,1131.90625,1135.2159233997013,1124.4653410768628,1129.8291612797643,6464721,1089.0697021484375,1068.4522521972656,1093.588791556959,79.81998764935628,1133.6156442079732,1044.5237600889018,10894536.3,0
2023-05-10,1139.6895751953125,1141.173192717246,1132.659447469911,1136.6766978121202,10872255,1092.9898742675782,1069.022872314453,1097.9793423796593,80.27634195721504,1140.9124200323245,1045.067328502832,10790078.65,0
2023-05-11,1132.2486572265625,1145.578272899187,1130.536707274967,1140.7622816578707,10557860,1096.2755126953125,1069.9486511230468,1101.243086650793,76.94166108563874,1145.5529008111057,1046.9981245795193,10790853.3,0
2023-05-12,1134.097412109375,1135.4897449397138,1121.3839680276494,1127.4553650769165,6955341,1099.4184936523438,1071.0154846191406,1104.3720700278009,77.04297743203966,1149.9738967847907,1048.863090519897,10229666.0,0
2023-05-15,1136.334228515625,1143.318592964205,1128.9846046154787,1136.631024460071,6833343,1102.4713134765625,1071.9791491699218,1107.4160851218794,76.66057944154687,1154.2479338707517,1050.6946930823733,9952422.75,0
2023-05-16,1120.1513671875,1141.058816015231,1118.4850597805391,1138.5024831085086,8717229,1104.442236328125,1072.7638659667969,1108.628969128129,64.75049640971736,1155.7334028496873,1053.1510698065629,9491810.25,1
2023-05-17,1113.5322265625,1125.2641183192468,1108.830341392445,1124.3511508366894,8798967,1106.700750732422,1073.829786376953,1109.0959460266406,64.61563696673059,1155.2047823782932,1058.1967190865507,9411479.8,1
2023-05-18,1111.1356201171875,1121.6122266625744,1107.9856952056505,1118.2112689036005,10525531,1108.5735290527343,1074.652850341797,1109.2902007019309,61.20280440632359,1154.5350709167913,1062.6119871886774,9324082.6,1
2023-05-19,1114.7418212890625,1116.5678769225617,1104.196751489107,1111.1355938507186,8050447,1110.762432861328,1075.7110095214844,1109.80940266261,54.90056401634378,1153.2184207317296,1068.3064449909266,9376238.45,1
2023-05-22,1120.6990966796875,1125.720598669704,1110.3595382742935,1111.5691808774145,7434906,1113.1818603515626,1076.3464489746093,1110.846516378522,53.30010830397992,1151.7483960721604,1074.6153246309648,9365617.9,1
2023-05-23,1120.49365234375,1126.6335119735163,1119.0784985578175,1123.2783175836105,6092034,1115.3855895996094,1076.7650549316406,1111.7652912323533,59.02536762387821,1149.9349436841144,1080.8362355151044,9023410.3,1
2023-05-24,1113.9659423828125,1124.8078096781503,1110.8617801773491,1116.5452176617491,8112254,1116.8509460449218,1076.974132080078,1111.9748770562067,47.813893142439035,1148.2559745006065,1085.445917589237,8967216.7,1
2023-05-25,1113.8289794921875,1117.9603357408223,1102.9187697829475,1111.0672556833676,11487863,1118.6278564453125,1077.710919189453,1112.1514582405857,49.47462905579968,1144.354791405928,1092.9009214846972,9110718.15,1
2023-05-26,1144.2088623046875,1145.3500415058625,1118.7591533794464,1122.0687058844728,12626260,1121.5825317382812,1079.389002685547,1115.2045443419288,58.32940655424491,1144.5268818031034,1098.638181673459,9283674.9,0
2023-05-29,1150.645263671875,1154.9363674405995,1144.5282250956022,1150.8278330032474,10010304,1123.8672912597656,1081.5445764160156,1118.579850944781,59.584359344485016,1148.8481529444125,1098.8864295751187,9005929.6,0
2023-05-30,1150.3486328125,1158.451475420254,1147.7921790871794,1150.645307987406,11342504,1125.6681640625,1083.7722790527343,1121.6054492178969,55.903881650563555,1152.850462882895,1098.4858652421049,8923964.55,0
2023-05-31,1127.5009765625,1145.7381091276332,1123.4382047768397,1141.241614387353,27107927,1126.8048400878906,1085.898182373047,1122.166928012621,47.753711663280264,1152.1460753097858,1101.4636048659954,9926267.3,1
2023-06-01,1124.46533203125,1134.34858906371,1122.068746948841,1132.180215680503,14592692,1127.1529235839844,1088.0651733398438,1122.385823633443,45.49335191446586,1152.1450680591388,1102.16077910883,10224140.25,1
2023-06-02,1120.7904052734375,1133.412563645759,1118.8731857024295,1128.003101699598,15800644,1127.459912109375,1090.1842272949218,1122.233879027728,42.82394127280577,1151.9512604440017,1102.9685637747482,10576843.2,1
2023-06-05,1130.856201171875,1133.8234358683376,1122.2739934203582,1126.2684221252366,10908682,1127.5820251464843,1092.7040869140626,1123.055052565266,55.237901828911376,1152.1177158328103,1103.0463344601583,10664588.2,1
2023-06-06,1131.81494140625,1135.626680467698,1123.8947880782737,1133.6866395560062,7493309,1127.577459716797,1094.6181811523438,1123.8893276929787,59.470369527278244,1152.1097962739425,1103.0451231596514,10716017.6,1
2023-06-07,1140.3970947265625,1141.241598708449,1128.733545665894,1135.3071289198083,10312545,1127.6128356933593,1096.64091796875,1125.4614959818914,64.24450804124496,1152.2206370740143,1103.0050343127043,10688032.1,1
2023-06-08,1141.0816650390625,1148.9334747780272,1137.1329993758209,1143.9804362633745,12071109,1128.0544860839843,1098.9402880859375,1126.9491311301936,63.19766403499544,1153.32086021436,1102.7881119536087,10763694.55,1
